timestamp,location,car_count,truck_count,bus_count,weather,accident_reported
2024-01-17 02:45:00,Elm Ave,53,9,6,Snow,0
2024-01-17 03:00:00,5th Blvd,56,14,2,Cloudy,0
2024-01-17 03:15:00,Elm Ave,61,20,6,Clear,0
2024-01-17 03:30:00,Oak Rd,56,17,7,Rain,0
2024-01-17 03:45:00,Oak Rd,53,13,5,Clear,0
2024-01-17 04:00:00,5th Blvd,48,10,8,Snow,0
2024-01-17 04:15:00,5th Blvd,60,17,4,Snow,0
2024-01-17 04:30:00,Pine St,46,17,7,Clear,0
2024-01-17 04:45:00,2nd Ave,45,17,2,Clear,0
2024-01-17 05:00:00,Main St,43,16,5,Snow,1
2024-01-17 05:15:00,Maple Dr,48,11,2,Snow,0
2024-01-17 05:30:00,5th Blvd,40,19,4,Fog,0
2024-01-17 05:45:00,5th Blvd,51,14,11,Cloudy,0
2024-01-17 06:00:00,2nd Ave,50,13,4,Clear,0
2024-01-17 06:15:00,Maple Dr,52,15,6,Rain,0
2024-01-17 06:30:00,Pine St,42,9,7,Rain,0
2024-01-17 06:45:00,Elm Ave,51,20,5,Cloudy,0
2024-01-17 07:00:00,Oak Rd,47,11,4,Snow,0
2024-01-17 07:15:00,Maple Dr,53,11,7,Cloudy,0
2024-01-17 07:30:00,Cedar Ln,57,12,6,Cloudy,0
2024-01-17 07:45:00,Pine St,53,8,8,Fog,0
2024-01-17 08:00:00,Pine St,48,9,5,Rain,0
2024-01-17 08:15:00,Maple Dr,57,17,4,Cloudy,0
2024-01-17 08:30:00,Maple Dr,52,7,4,Cloudy,0
2024-01-17 08:45:00,Pine St,43,12,6,Clear,0
2024-01-17 09:00:00,Cedar Ln,52,13,6,Clear,0
2024-01-17 09:15:00,Maple Dr,51,14,11,Clear,0
2024-01-17 09:30:00,Main St,42,10,5,Rain,0
2024-01-17 09:45:00,Pine St,46,9,3,Snow,0
2024-01-17 10:00:00,Maple Dr,49,19,6,Rain,1
2024-01-17 10:15:00,Cedar Ln,34,16,9,Clear,0
2024-01-17 10:30:00,5th Blvd,54,19,2,Snow,0
2024-01-17 10:45:00,Pine St,44,16,4,Clear,0
2024-01-17 11:00:00,Oak Rd,44,18,2,Clear,0
2024-01-17 11:15:00,Oak Rd,47,11,3,Rain,0
2024-01-17 11:30:00,Elm Ave,57,20,5,Rain,0
2024-01-17 11:45:00,Maple Dr,47,14,2,Snow,0
2024-01-17 12:00:00,Elm Ave,57,22,6,Cloudy,0
2024-01-17 12:15:00,Maple Dr,43,15,5,Clear,0
2024-01-17 12:30:00,5th Blvd,49,15,5,Snow,0
2024-01-17 12:45:00,Pine St,58,13,2,Rain,0
2024-01-17 13:00:00,Main St,47,21,5,Fog,0
2024-01-17 13:15:00,Cedar Ln,58,18,5,Clear,0
2024-01-17 13:30:00,5th Blvd,49,11,7,Cloudy,0
2024-01-17 13:45:00,5th Blvd,63,17,5,Clear,0
2024-01-17 14:00:00,Elm Ave,63,18,4,Clear,0
2024-01-17 14:15:00,Maple Dr,51,15,3,Snow,0
2024-01-17 14:30:00,Elm Ave,49,13,5,Clear,0
2024-01-17 14:45:00,Pine St,42,15,5,Rain,0
2024-01-17 15:00:00,Pine St,55,18,7,Fog,0
2024-01-17 15:15:00,2nd Ave,48,16,4,Cloudy,0
2024-01-17 15:30:00,2nd Ave,52,14,5,Clear,0
2024-01-17 15:45:00,Cedar Ln,53,17,4,Clear,0
2024-01-17 16:00:00,Maple Dr,47,15,7,Snow,0
2024-01-17 16:15:00,Oak Rd,48,16,4,Rain,0
2024-01-17 16:30:00,Pine St,57,15,7,Rain,0
2024-01-17 16:45:00,Oak Rd,47,21,5,Clear,0
2024-01-17 17:00:00,Main St,39,13,4,Rain,0
2024-01-17 17:15:00,Maple Dr,48,16,7,Fog,0
2024-01-17 17:30:00,2nd Ave,53,19,3,Cloudy,0
2024-01-17 17:45:00,5th Blvd,48,11,0,Snow,0
2024-01-17 18:00:00,Oak Rd,42,16,8,Snow,0
2024-01-17 18:15:00,Maple Dr,51,14,5,Cloudy,0
2024-01-17 18:30:00,Elm Ave,50,13,4,Clear,0
2024-01-17 18:45:00,Cedar Ln,67,11,4,Snow,0
2024-01-17 19:00:00,2nd Ave,62,20,5,Rain,0
2024-01-17 19:15:00,Cedar Ln,53,19,4,Rain,0
2024-01-17 19:30:00,Main St,56,18,6,Clear,0
2024-01-17 19:45:00,Maple Dr,54,17,10,Rain,0
2024-01-17 20:00:00,2nd Ave,55,13,6,Snow,0
2024-01-17 20:15:00,Elm Ave,51,14,5,Clear,0
2024-01-17 20:30:00,2nd Ave,49,13,2,Snow,0
2024-01-17 20:45:00,Elm Ave,62,13,5,Cloudy,0
2024-01-17 21:00:00,5th Blvd,58,20,8,Cloudy,0
2024-01-17 21:15:00,Cedar Ln,50,14,6,Clear,0
2024-01-17 21:30:00,2nd Ave,51,21,4,Clear,0
2024-01-17 21:45:00,Maple Dr,32,14,6,Fog,0
2024-01-17 22:00:00,Maple Dr,70,13,7,Clear,1
2024-01-17 22:15:00,Elm Ave,55,12,6,Clear,0
2024-01-17 22:30:00,Maple Dr,54,13,5,Fog,0
2024-01-17 22:45:00,Cedar Ln,65,15,9,Fog,0
2024-01-17 23:00:00,Oak Rd,56,17,4,Cloudy,0
2024-01-17 23:15:00,Cedar Ln,52,17,6,Cloudy,0
2024-01-17 23:30:00,5th Blvd,54,14,5,Rain,0
2024-01-17 23:45:00,Oak Rd,64,17,5,Clear,0
2024-01-18 00:00:00,Maple Dr,53,12,3,Clear,0
2024-01-18 00:15:00,Elm Ave,46,11,6,Snow,0
2024-01-18 00:30:00,Pine St,48,12,10,Fog,0
2024-01-18 00:45:00,Elm Ave,42,12,6,Clear,0
2024-01-18 01:00:00,Oak Rd,38,18,5,Snow,0
2024-01-18 01:15:00,5th Blvd,39,16,5,Clear,0
2024-01-18 01:30:00,Pine St,53,9,9,Snow,0
2024-01-18 01:45:00,Elm Ave,42,13,7,Snow,0
2024-01-18 02:00:00,2nd Ave,74,15,5,Cloudy,0
2024-01-18 02:15:00,Pine St,44,19,7,Cloudy,0
2024-01-18 02:30:00,Elm Ave,63,9,6,Rain,0
2024-01-18 02:45:00,5th Blvd,34,16,5,Cloudy,0
2024-01-18 03:00:00,Elm Ave,51,12,6,Clear,1
2024-01-18 03:15:00,Oak Rd,46,24,5,Rain,0
2024-01-18 03:30:00,Maple Dr,52,18,6,Rain,0
2024-01-18 03:45:00,Pine St,45,8,3,Clear,0
2024-01-18 04:00:00,Pine St,45,12,8,Rain,0
2024-01-18 04:15:00,Maple Dr,47,12,3,Snow,0
2024-01-18 04:30:00,Elm Ave,34,11,3,Cloudy,0
2024-01-18 04:45:00,Oak Rd,44,19,4,Rain,0
2024-01-18 05:00:00,Cedar Ln,39,8,6,Clear,0
2024-01-18 05:15:00,Oak Rd,46,20,4,Clear,0
2024-01-18 05:30:00,5th Blvd,38,10,5,Cloudy,0
2024-01-18 05:45:00,2nd Ave,56,12,6,Cloudy,0
2024-01-18 06:00:00,Pine St,50,16,3,Rain,0
2024-01-18 06:15:00,Pine St,46,10,5,Fog,0
2024-01-18 06:30:00,Cedar Ln,51,14,6,Snow,0
2024-01-18 06:45:00,Cedar Ln,51,9,6,Cloudy,0
2024-01-18 07:00:00,Pine St,56,14,8,Rain,0
2024-01-18 07:15:00,Main St,41,12,8,Rain,0
2024-01-18 07:30:00,5th Blvd,47,20,4,Cloudy,0
2024-01-18 07:45:00,Maple Dr,54,16,5,Cloudy,0
2024-01-18 08:00:00,5th Blvd,54,17,4,Cloudy,0
2024-01-18 08:15:00,Main St,53,14,6,Fog,0
2024-01-18 08:30:00,Cedar Ln,46,18,4,Cloudy,0
2024-01-18 08:45:00,Elm Ave,48,16,6,Fog,0
2024-01-18 09:00:00,Main St,54,10,4,Cloudy,0
2024-01-18 09:15:00,2nd Ave,54,13,5,Cloudy,0
2024-01-18 09:30:00,Cedar Ln,48,14,4,Fog,0
2024-01-18 09:45:00,2nd Ave,55,16,5,Snow,0
2024-01-18 10:00:00,Cedar Ln,54,9,3,Rain,0
2024-01-18 10:15:00,5th Blvd,53,14,6,Cloudy,0
2024-01-18 10:30:00,2nd Ave,59,19,8,Fog,0
2024-01-18 10:45:00,Pine St,49,21,3,Rain,0
2024-01-18 11:00:00,5th Blvd,48,13,4,Rain,0
2024-01-18 11:15:00,Cedar Ln,46,12,8,Cloudy,0
2024-01-18 11:30:00,Oak Rd,58,15,3,Clear,0
2024-01-18 11:45:00,5th Blvd,64,9,5,Snow,0
2024-01-18 12:00:00,5th Blvd,58,12,2,Rain,0
2024-01-18 12:15:00,2nd Ave,56,15,4,Snow,0
2024-01-18 12:30:00,Elm Ave,57,12,3,Fog,0
2024-01-18 12:45:00,Elm Ave,45,19,6,Clear,0
2024-01-18 13:00:00,Oak Rd,56,19,2,Cloudy,0
2024-01-18 13:15:00,Cedar Ln,59,13,3,Cloudy,0
2024-01-18 13:30:00,Elm Ave,54,12,1,Clear,0
2024-01-18 13:45:00,Cedar Ln,46,19,12,Rain,0
2024-01-18 14:00:00,Oak Rd,52,11,6,Snow,0
2024-01-18 14:15:00,Cedar Ln,54,14,6,Clear,0
2024-01-18 14:30:00,Maple Dr,48,21,5,Snow,0
2024-01-18 14:45:00,Oak Rd,56,11,3,Fog,0
2024-01-18 15:00:00,Main St,54,18,6,Clear,0
2024-01-18 15:15:00,2nd Ave,53,15,3,Clear,0
2024-01-18 15:30:00,Main St,44,9,3,Cloudy,0
2024-01-18 15:45:00,Cedar Ln,41,15,8,Snow,0
2024-01-18 16:00:00,Main St,58,15,5,Clear,0
2024-01-18 16:15:00,5th Blvd,55,16,6,Snow,0
2024-01-18 16:30:00,5th Blvd,49,14,7,Clear,0
2024-01-18 16:45:00,2nd Ave,46,12,4,Fog,0
2024-01-18 17:00:00,Pine St,45,12,7,Clear,0
2024-01-18 17:15:00,Main St,53,13,4,Snow,0
2024-01-18 17:30:00,Main St,51,10,4,Fog,0
2024-01-18 17:45:00,5th Blvd,46,11,4,Cloudy,0
2024-01-18 18:00:00,5th Blvd,70,10,3,Rain,0
2024-01-18 18:15:00,5th Blvd,60,16,5,Snow,0
2024-01-18 18:30:00,Elm Ave,51,14,5,Snow,0
2024-01-18 18:45:00,Elm Ave,37,12,9,Rain,0
2024-01-18 19:00:00,5th Blvd,52,16,6,Rain,0
2024-01-18 19:15:00,Pine St,62,10,4,Cloudy,0
2024-01-18 19:30:00,2nd Ave,41,11,7,Snow,0
2024-01-18 19:45:00,Maple Dr,45,14,5,Cloudy,0
2024-01-18 20:00:00,Maple Dr,54,19,6,Cloudy,0
2024-01-18 20:15:00,5th Blvd,57,28,2,Cloudy,0
2024-01-18 20:30:00,Oak Rd,46,18,4,Fog,0
2024-01-18 20:45:00,Elm Ave,45,20,7,Snow,0
2024-01-18 21:00:00,Pine St,53,13,6,Clear,0
2024-01-18 21:15:00,Maple Dr,52,11,2,Fog,0
2024-01-18 21:30:00,5th Blvd,55,15,2,Rain,0
2024-01-18 21:45:00,Cedar Ln,53,14,5,Snow,0
2024-01-18 22:00:00,Maple Dr,47,11,3,Rain,0
2024-01-18 22:15:00,Maple Dr,39,15,9,Cloudy,0
2024-01-18 22:30:00,Elm Ave,62,14,1,Clear,0
2024-01-18 22:45:00,Main St,39,13,3,Rain,0
2024-01-18 23:00:00,Oak Rd,55,21,8,Rain,0
2024-01-18 23:15:00,2nd Ave,40,18,0,Fog,0
2024-01-18 23:30:00,5th Blvd,55,15,6,Fog,0
2024-01-18 23:45:00,Cedar Ln,45,17,3,Cloudy,0
2024-01-19 00:00:00,Maple Dr,51,12,9,Cloudy,0
2024-01-19 00:15:00,Cedar Ln,67,17,5,Clear,0
2024-01-19 00:30:00,Elm Ave,50,17,9,Fog,0
2024-01-19 00:45:00,Main St,51,16,3,Fog,0
2024-01-19 01:00:00,Pine St,52,9,4,Cloudy,0
2024-01-19 01:15:00,Oak Rd,44,14,2,Fog,0
2024-01-19 01:30:00,Maple Dr,46,13,3,Snow,0
2024-01-19 01:45:00,Main St,49,17,3,Rain,0
2024-01-19 02:00:00,Maple Dr,52,19,2,Clear,0
2024-01-19 02:15:00,Maple Dr,46,16,6,Cloudy,0
2024-01-19 02:30:00,Oak Rd,48,18,2,Cloudy,0
2024-01-19 02:45:00,Pine St,54,16,2,Rain,0
2024-01-19 03:00:00,Pine St,41,12,6,Clear,0
2024-01-19 03:15:00,Main St,41,10,2,Rain,0
2024-01-19 03:30:00,Oak Rd,54,17,8,Snow,0
2024-01-19 03:45:00,Main St,50,13,5,Snow,0
2024-01-19 04:00:00,2nd Ave,52,14,2,Clear,0
2024-01-19 04:15:00,Pine St,49,17,5,Clear,0
2024-01-19 04:30:00,2nd Ave,58,16,6,Rain,0
2024-01-19 04:45:00,Elm Ave,40,18,5,Snow,0
2024-01-19 05:00:00,Oak Rd,52,17,7,Fog,0
2024-01-19 05:15:00,Cedar Ln,38,12,4,Rain,0
2024-01-19 05:30:00,5th Blvd,39,14,6,Rain,0
2024-01-19 05:45:00,Cedar Ln,51,23,5,Fog,0
2024-01-19 06:00:00,5th Blvd,53,13,5,Cloudy,0
2024-01-19 06:15:00,Pine St,54,15,6,Snow,0
2024-01-19 06:30:00,Main St,46,10,6,Cloudy,0
2024-01-19 06:45:00,5th Blvd,52,15,6,Cloudy,0
2024-01-19 07:00:00,5th Blvd,47,13,3,Clear,0
2024-01-19 07:15:00,Pine St,49,14,5,Clear,0
2024-01-19 07:30:00,Cedar Ln,54,17,5,Fog,0
2024-01-19 07:45:00,Cedar Ln,47,23,5,Snow,0
2024-01-19 08:00:00,Maple Dr,54,15,3,Rain,0
2024-01-19 08:15:00,Main St,54,19,7,Cloudy,0
2024-01-19 08:30:00,5th Blvd,56,12,2,Cloudy,0
2024-01-19 08:45:00,5th Blvd,48,16,3,Snow,0
2024-01-19 09:00:00,Cedar Ln,44,24,5,Clear,0
2024-01-19 09:15:00,Main St,47,15,5,Snow,0
2024-01-19 09:30:00,Pine St,47,7,7,Cloudy,0
2024-01-19 09:45:00,2nd Ave,42,12,6,Rain,0
2024-01-19 10:00:00,Oak Rd,47,11,6,Fog,0
2024-01-19 10:15:00,Cedar Ln,40,13,5,Fog,0
2024-01-19 10:30:00,5th Blvd,48,16,3,Fog,0
2024-01-19 10:45:00,Cedar Ln,53,17,5,Rain,0
2024-01-19 11:00:00,Elm Ave,53,13,3,Snow,0
2024-01-19 11:15:00,Elm Ave,41,12,5,Clear,0
2024-01-19 11:30:00,Oak Rd,52,20,6,Rain,0
2024-01-19 11:45:00,Cedar Ln,48,9,5,Fog,0
2024-01-19 12:00:00,Cedar Ln,41,10,4,Clear,0
2024-01-19 12:15:00,Maple Dr,42,14,9,Clear,0
2024-01-19 12:30:00,2nd Ave,43,12,3,Fog,0
2024-01-19 12:45:00,Oak Rd,51,14,3,Snow,0
2024-01-19 13:00:00,Maple Dr,59,21,6,Cloudy,0
2024-01-19 13:15:00,5th Blvd,47,12,3,Rain,0
2024-01-19 13:30:00,Main St,51,19,5,Snow,0
2024-01-19 13:45:00,Pine St,51,12,3,Cloudy,0
2024-01-19 14:00:00,Elm Ave,48,12,4,Fog,1
2024-01-19 14:15:00,Elm Ave,41,12,5,Clear,0
2024-01-19 14:30:00,Main St,49,19,8,Rain,0
2024-01-19 14:45:00,Main St,56,13,4,Rain,0
2024-01-19 15:00:00,2nd Ave,58,17,4,Cloudy,0
2024-01-19 15:15:00,Elm Ave,49,13,2,Clear,0
2024-01-19 15:30:00,Pine St,72,14,6,Snow,0
2024-01-19 15:45:00,Pine St,55,10,4,Cloudy,0
2024-01-19 16:00:00,Main St,48,14,4,Cloudy,0
2024-01-19 16:15:00,Elm Ave,52,9,8,Cloudy,0
2024-01-19 16:30:00,5th Blvd,54,14,7,Fog,0
2024-01-19 16:45:00,Cedar Ln,38,17,5,Snow,0
2024-01-19 17:00:00,Oak Rd,45,23,10,Cloudy,0
2024-01-19 17:15:00,Main St,49,15,4,Rain,0
2024-01-19 17:30:00,Pine St,47,13,4,Cloudy,0
2024-01-19 17:45:00,5th Blvd,52,16,7,Rain,0
2024-01-19 18:00:00,Main St,47,14,6,Fog,0
2024-01-19 18:15:00,Elm Ave,49,8,3,Clear,0
2024-01-19 18:30:00,Cedar Ln,57,16,5,Rain,0
2024-01-19 18:45:00,Pine St,52,14,4,Snow,0
2024-01-19 19:00:00,Oak Rd,57,9,4,Snow,0
2024-01-19 19:15:00,Pine St,58,21,5,Rain,0
2024-01-19 19:30:00,Main St,56,19,7,Snow,1
2024-01-19 19:45:00,2nd Ave,48,15,4,Rain,0
2024-01-19 20:00:00,Cedar Ln,51,17,4,Cloudy,0
2024-01-19 20:15:00,5th Blvd,44,14,6,Clear,0
2024-01-19 20:30:00,Elm Ave,51,15,3,Fog,0
2024-01-19 20:45:00,Maple Dr,36,16,6,Clear,0
2024-01-19 21:00:00,Pine St,56,10,2,Rain,0
2024-01-19 21:15:00,Cedar Ln,44,18,4,Fog,0
2024-01-19 21:30:00,Maple Dr,38,11,5,Rain,1
2024-01-19 21:45:00,Maple Dr,42,16,2,Cloudy,0
2024-01-19 22:00:00,Cedar Ln,43,22,4,Cloudy,0
2024-01-19 22:15:00,Main St,34,17,5,Rain,0
2024-01-19 22:30:00,Elm Ave,50,14,8,Snow,0
2024-01-19 22:45:00,Main St,47,11,5,Rain,0
2024-01-19 23:00:00,Elm Ave,41,10,3,Clear,0
2024-01-19 23:15:00,2nd Ave,36,15,6,Cloudy,0
2024-01-19 23:30:00,5th Blvd,51,11,1,Fog,0
2024-01-19 23:45:00,Pine St,60,11,2,Rain,0
2024-01-20 00:00:00,5th Blvd,68,9,7,Fog,0
2024-01-20 00:15:00,Elm Ave,39,15,5,Fog,0
2024-01-20 00:30:00,Main St,43,24,6,Snow,0
2024-01-20 00:45:00,Cedar Ln,53,11,6,Clear,0
2024-01-20 01:00:00,Main St,46,12,6,Rain,0
2024-01-20 01:15:00,5th Blvd,42,12,6,Cloudy,0
2024-01-20 01:30:00,5th Blvd,40,17,1,Cloudy,0
2024-01-20 01:45:00,Main St,44,17,1,Clear,0
2024-01-20 02:00:00,Main St,66,9,9,Clear,0
2024-01-20 02:15:00,Main St,47,11,6,Cloudy,0
2024-01-20 02:30:00,Maple Dr,37,15,6,Snow,0
2024-01-20 02:45:00,Pine St,54,18,1,Clear,0
2024-01-20 03:00:00,Oak Rd,48,7,7,Snow,0
2024-01-20 03:15:00,Cedar Ln,48,16,4,Rain,0
2024-01-20 03:30:00,Pine St,46,15,7,Cloudy,0
2024-01-20 03:45:00,Pine St,52,13,6,Cloudy,0
2024-01-20 04:00:00,Maple Dr,46,23,7,Clear,0
2024-01-20 04:15:00,Maple Dr,44,7,8,Snow,0
2024-01-20 04:30:00,Cedar Ln,42,20,2,Fog,0
2024-01-20 04:45:00,Oak Rd,54,18,6,Snow,0
2024-01-20 05:00:00,Main St,49,19,1,Snow,0
2024-01-20 05:15:00,Elm Ave,37,11,5,Snow,0
2024-01-20 05:30:00,Pine St,47,16,2,Rain,0
2024-01-20 05:45:00,2nd Ave,59,16,3,Rain,0
2024-01-20 06:00:00,Maple Dr,44,16,3,Fog,0
2024-01-20 06:15:00,Pine St,48,11,2,Cloudy,0
2024-01-20 06:30:00,Maple Dr,42,19,5,Snow,0
2024-01-20 06:45:00,Elm Ave,46,16,2,Fog,0
2024-01-20 07:00:00,Oak Rd,48,14,9,Cloudy,0
2024-01-20 07:15:00,Maple Dr,59,16,6,Fog,0
2024-01-20 07:30:00,2nd Ave,54,11,4,Clear,0
2024-01-20 07:45:00,5th Blvd,48,12,3,Rain,0
2024-01-20 08:00:00,5th Blvd,48,16,5,Rain,0
2024-01-20 08:15:00,Cedar Ln,54,16,8,Rain,0
2024-01-20 08:30:00,Pine St,41,17,11,Fog,0
2024-01-20 08:45:00,5th Blvd,43,17,9,Cloudy,0
2024-01-20 09:00:00,2nd Ave,54,19,6,Fog,0
2024-01-20 09:15:00,Oak Rd,48,13,4,Snow,0
2024-01-20 09:30:00,Cedar Ln,52,15,3,Rain,0
2024-01-20 09:45:00,Main St,42,17,4,Cloudy,0
2024-01-20 10:00:00,Maple Dr,51,9,3,Clear,0
2024-01-20 10:15:00,Maple Dr,43,12,7,Rain,0
2024-01-20 10:30:00,5th Blvd,56,16,4,Snow,0
2024-01-20 10:45:00,Main St,45,15,5,Fog,0
2024-01-20 11:00:00,Oak Rd,51,12,2,Clear,1
2024-01-20 11:15:00,2nd Ave,55,14,5,Snow,0
2024-01-20 11:30:00,Elm Ave,50,15,5,Fog,0
2024-01-20 11:45:00,Pine St,45,19,3,Cloudy,0
2024-01-20 12:00:00,Elm Ave,52,19,6,Fog,0
2024-01-20 12:15:00,2nd Ave,45,17,4,Fog,0
2024-01-20 12:30:00,Oak Rd,50,21,7,Fog,0
2024-01-20 12:45:00,2nd Ave,55,16,7,Fog,0
2024-01-20 13:00:00,Oak Rd,42,14,4,Snow,0
2024-01-20 13:15:00,2nd Ave,39,10,4,Cloudy,0
2024-01-20 13:30:00,Pine St,51,18,4,Fog,0
2024-01-20 13:45:00,Pine St,50,19,4,Rain,1
2024-01-20 14:00:00,Cedar Ln,43,16,6,Cloudy,0
2024-01-20 14:15:00,Main St,59,19,5,Snow,0
2024-01-20 14:30:00,Main St,60,18,2,Fog,0
2024-01-20 14:45:00,Elm Ave,57,19,4,Snow,0
2024-01-20 15:00:00,Cedar Ln,51,18,7,Cloudy,0
2024-01-20 15:15:00,Pine St,45,16,5,Cloudy,0
2024-01-20 15:30:00,Main St,44,16,6,Cloudy,0
2024-01-20 15:45:00,Cedar Ln,51,10,6,Snow,0
2024-01-20 16:00:00,5th Blvd,48,20,2,Clear,0
2024-01-20 16:15:00,Elm Ave,38,15,5,Cloudy,0
2024-01-20 16:30:00,Oak Rd,42,11,5,Cloudy,0
2024-01-20 16:45:00,5th Blvd,43,8,2,Snow,0
2024-01-20 17:00:00,Elm Ave,48,18,9,Snow,0
2024-01-20 17:15:00,5th Blvd,54,15,3,Snow,0
2024-01-20 17:30:00,5th Blvd,63,24,6,Cloudy,0
2024-01-20 17:45:00,Main St,42,15,4,Clear,0
2024-01-20 18:00:00,Main St,49,14,8,Cloudy,0
2024-01-20 18:15:00,Pine St,53,17,5,Snow,0
2024-01-20 18:30:00,Maple Dr,55,15,0,Snow,0
2024-01-20 18:45:00,Pine St,60,14,7,Rain,0
2024-01-20 19:00:00,Main St,44,13,5,Clear,0
2024-01-20 19:15:00,Pine St,45,10,4,Clear,1
2024-01-20 19:30:00,Main St,41,15,5,Fog,0
2024-01-20 19:45:00,Maple Dr,50,12,7,Clear,1
2024-01-20 20:00:00,Elm Ave,44,19,4,Clear,0
2024-01-20 20:15:00,Elm Ave,56,11,8,Rain,0
2024-01-20 20:30:00,Main St,48,11,6,Cloudy,0
2024-01-20 20:45:00,Elm Ave,64,18,8,Rain,0
2024-01-20 21:00:00,Main St,56,19,9,Cloudy,1
2024-01-20 21:15:00,Pine St,48,18,11,Rain,0
2024-01-20 21:30:00,Main St,54,17,6,Clear,0
2024-01-20 21:45:00,Maple Dr,51,6,9,Clear,0
2024-01-20 22:00:00,2nd Ave,50,10,5,Fog,0
2024-01-20 22:15:00,Oak Rd,48,12,7,Clear,0
2024-01-20 22:30:00,Elm Ave,55,15,3,Cloudy,0
2024-01-20 22:45:00,5th Blvd,48,18,0,Cloudy,0
2024-01-20 23:00:00,Oak Rd,43,13,3,Cloudy,0
2024-01-20 23:15:00,Elm Ave,61,18,8,Cloudy,0
2024-01-20 23:30:00,Cedar Ln,58,10,7,Fog,0
2024-01-20 23:45:00,2nd Ave,67,13,1,Snow,0
2024-01-21 00:00:00,Oak Rd,47,17,1,Clear,0
2024-01-21 00:15:00,5th Blvd,50,11,3,Clear,0
2024-01-21 00:30:00,Main St,44,13,4,Snow,0
2024-01-21 00:45:00,Elm Ave,46,16,3,Fog,0
2024-01-21 01:00:00,Elm Ave,59,11,4,Snow,0
2024-01-21 01:15:00,2nd Ave,41,16,5,Cloudy,0
2024-01-21 01:30:00,5th Blvd,65,10,5,Fog,0
2024-01-21 01:45:00,Maple Dr,46,16,3,Snow,0
2024-01-21 02:00:00,Main St,53,11,6,Fog,0
2024-01-21 02:15:00,2nd Ave,40,12,7,Rain,0
2024-01-21 02:30:00,Main St,46,15,3,Clear,0
2024-01-21 02:45:00,2nd Ave,55,19,3,Rain,0
2024-01-21 03:00:00,Elm Ave,65,13,3,Rain,0
2024-01-21 03:15:00,5th Blvd,59,12,5,Clear,0
2024-01-21 03:30:00,Oak Rd,54,16,5,Snow,0
2024-01-21 03:45:00,5th Blvd,54,21,8,Snow,0
2024-01-21 04:00:00,Maple Dr,59,12,3,Rain,0
2024-01-21 04:15:00,Main St,35,12,6,Cloudy,0
2024-01-21 04:30:00,2nd Ave,49,16,5,Clear,0
2024-01-21 04:45:00,Oak Rd,47,16,5,Fog,0
2024-01-21 05:00:00,2nd Ave,58,13,6,Clear,0
2024-01-21 05:15:00,Main St,43,13,9,Fog,0
2024-01-21 05:30:00,Cedar Ln,50,17,3,Rain,0
2024-01-21 05:45:00,5th Blvd,49,17,4,Fog,0
2024-01-21 06:00:00,Main St,58,14,3,Cloudy,0
2024-01-21 06:15:00,Pine St,54,18,7,Clear,0
2024-01-21 06:30:00,Cedar Ln,47,21,1,Fog,0
2024-01-21 06:45:00,2nd Ave,55,18,3,Fog,0
2024-01-21 07:00:00,5th Blvd,48,19,3,Snow,0
2024-01-21 07:15:00,Elm Ave,54,12,4,Cloudy,0
2024-01-21 07:30:00,5th Blvd,45,13,3,Snow,0
2024-01-21 07:45:00,Elm Ave,64,14,7,Cloudy,0
2024-01-21 08:00:00,Main St,56,12,4,Clear,0
2024-01-21 08:15:00,2nd Ave,41,13,13,Cloudy,0
2024-01-21 08:30:00,Maple Dr,47,9,8,Rain,0
2024-01-21 08:45:00,5th Blvd,47,18,3,Snow,0
2024-01-21 09:00:00,5th Blvd,49,11,7,Snow,0
2024-01-21 09:15:00,5th Blvd,50,17,5,Clear,0
2024-01-21 09:30:00,Oak Rd,44,12,0,Snow,1
2024-01-21 09:45:00,Maple Dr,53,15,5,Fog,0
2024-01-21 10:00:00,Elm Ave,48,12,7,Fog,0
2024-01-21 10:15:00,5th Blvd,56,17,12,Rain,0
2024-01-21 10:30:00,Elm Ave,57,21,7,Cloudy,0
2024-01-21 10:45:00,Cedar Ln,48,12,0,Snow,0
2024-01-21 11:00:00,Elm Ave,45,16,10,Fog,0
2024-01-21 11:15:00,2nd Ave,50,13,6,Rain,0
2024-01-21 11:30:00,Elm Ave,49,12,3,Clear,0
2024-01-21 11:45:00,Cedar Ln,47,17,3,Fog,0
2024-01-21 12:00:00,5th Blvd,43,14,5,Fog,0
2024-01-21 12:15:00,2nd Ave,44,12,5,Clear,0
2024-01-21 12:30:00,Cedar Ln,55,12,4,Snow,0
2024-01-21 12:45:00,Pine St,40,15,3,Rain,0
2024-01-21 13:00:00,Main St,48,14,8,Clear,0
2024-01-21 13:15:00,2nd Ave,50,20,6,Fog,0
2024-01-21 13:30:00,Elm Ave,47,16,7,Cloudy,0
2024-01-21 13:45:00,2nd Ave,55,18,9,Cloudy,0
2024-01-21 14:00:00,Main St,44,15,5,Snow,0
2024-01-21 14:15:00,Cedar Ln,43,14,6,Snow,0
2024-01-21 14:30:00,Maple Dr,48,14,5,Snow,0
2024-01-21 14:45:00,Oak Rd,47,19,4,Rain,0
2024-01-21 15:00:00,Cedar Ln,54,21,5,Rain,0
2024-01-21 15:15:00,Oak Rd,56,21,4,Cloudy,0
2024-01-21 15:30:00,Main St,59,14,9,Rain,0
2024-01-21 15:45:00,2nd Ave,54,17,5,Fog,0
